clientId,clientStatus,registrationDate,fullName,shortName,inn,kpp,ogrn,okpo,taxAgencyCode,legalAddress,postalAddress,regCountryCode,isForeign,economicSector,bankInfo,relations,contacts,userId,login,person.fullName,person.phone,person.email,userStartsAt,userEndsAt,sessionId,sessionTs,eventType,ipAddress.ip,ipAddress.port,ipAddress.ipType,userAgent,deviceId,geolocation,orderId,contractId,orderStatus,orderType,createdAt,confirmedAt,sender.clientId,sender.address,sender.contactPerson,receiver.clientId,receiver.address,receiver.contactPerson,routeFrom,routeTo,transitPoints,carrier.name,carrier.inn,flightNumber,vehicleNumber,awbNumber,cmrNumber,cargoDescription,cargoWeight,cargoVolume,cargoDangerClass,cargoSpecialConditions,insuranceInfo.policyNumber,insuranceInfo.amount,customsInfo.declarationNumber,customsInfo.brokerInn,estimatedDeliveryDate,actualDeliveryDate,trackingId,eventTs,statusCode,statusDescription,location.address,location.city,location.coordinates,operatorId,scannedDeviceId,paymentId,paymentTs,paymentType,paymentMethod,amount,currency,invoiceNumber,from.bankInfo,to.bankInfo,paymentStatus,externalPaymentId,ipAddress,conversationId,startsAt,endsAt,channel,messageId,messageTs,messageText,attachments,operatorLogin,relatedOrderId,ts,sourceIp,sourcePort,destinationIp,destinationPort,protocol,flag,bytesTransferred
ORG-075,BLOCKED,2024-04-26T20:28:56Z,"ООО ""Прогресс Групп""",Волга,3205905740,320007929,4309146416147,52665879,7248,"{""building"":""53"",""city"":""Санкт-Петербург"",""street"":""Центральная""}",,RU,false,Логистика,"{""bankName"":""Газпромбанк"",""bik"":""044525823"",""correspondentAccount"":""30101889018595852"",""settlementAccount"":""40702810416951238""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Морозов Дмитрий Иванович"",""inn"":""162931320566"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info75@example.ru"",""phone"":""+7 947 453-10-37""}]",USR-075,u.75@example.ru,Иванов Александр Петрович,+7 957 912-72-81,user75@example.ru,2024-08-04T20:28:56Z,,sess-8dbd39e4,2026-07-04T20:28:56Z,LOGIN,154.197.122.118,11351,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-075,CNT-075,IN_TRANSIT,AUTO,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-075,"Санкт-Петербург, Победы","Иванов Иван Сергеевич, +7 987 661-19-31",ORG-1075,"Москва, Ленина","Сидоров Александр Николаевич, +7 950 787-64-38",Санкт-Петербург,Казань,"[""Екатеринбург"",""Новосибирск""]",Восток Карго,5091997070,,А988ВС77,53002125290,,Промышленное оборудование,17972.1,44.0,ADR 3,Температурный режим +2..+8,INS-075,,4988450460,3086285535,2026-07-07,2026-07-08,TRK-075,2026-07-04T20:28:56Z,DEPARTED,Груз прошёл таможенное оформление,"Санкт-Петербург, Победы",Санкт-Петербург,"55.75,37.62",OP-27,,PAY-075,2026-07-03T20:28:56Z,INVOICE,BANK_TRANSFER,80590.00,RUB,INV-075,"{""account"":""40802800284700704"",""bankName"":""Газпромбанк"",""bik"":""044525823"",""inn"":""3205905740""}","{""account"":""40702812767562575"",""bankName"":""Альфа-Банк"",""bik"":""044525593""}",CONFIRMED,EXT-9e26d125,139.200.37.17,CONV-075,2026-06-30T20:28:56Z,,MESSENGER,MSG-075,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.",[],operator.15,,2026-07-05T20:28:56Z,72.210.140.75,24879,10.0.138.69,443,UDP,SYN,69779
ORG-076,ACTIVE,2024-04-26T20:28:56Z,"ООО ""Прогресс Логистик""",Прогресс,2236475483,918064399,5649281044711,,0184,"{""building"":""36"",""city"":""Екатеринбург"",""street"":""Центральная""}","{""building"":""51"",""city"":""Екатеринбург"",""street"":""Центральная""}",RU,false,Логистика,"{""bankName"":""ВТБ"",""bik"":""044525187"",""correspondentAccount"":""30101867896432776"",""settlementAccount"":""40702828317871506""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Петров Пётр Александрович"",""inn"":""042376420229"",""position"":""Генеральный директор"",""role"":""PAYER""}]","[{""email"":""info76@example.ru"",""phone"":""+7 977 452-10-84""}]",USR-076,u.76@example.ru,Кузнецов Пётр Иванович,+7 999 713-77-70,user76@example.ru,2024-08-04T20:28:56Z,,sess-b2cc56c8,2026-07-04T20:28:56Z,LOGOUT,60.116.89.10,61828,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-5af636,,ORD-076,CNT-076,DELIVERED,AUTO,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-076,"Екатеринбург, Гагарина","Попов Сергей Николаевич, +7 922 803-65-51",ORG-1076,"Казань, Мира","Иванов Иван Сергеевич, +7 986 206-31-66",Екатеринбург,Ростов-на-Дону,"[""Казань""]",Кама Карго,3926944899,SU-132,А505ВС77,96992249925,56690227,Промышленное оборудование,19245.2,11.3,ADR 8,Температурный режим +2..+8,,41567,3734469708,2278436878,2026-07-07,2026-07-08,TRK-076,2026-07-04T20:28:56Z,WAREHOUSE_IN,Груз прошёл таможенное оформление,"Екатеринбург, Центральная",Екатеринбург,,OP-5,scn-fa9bdb,PAY-076,2026-07-03T20:28:56Z,REFUND,BANK_TRANSFER,421115.00,RUB,INV-076,"{""account"":""40802816851570479"",""bankName"":""ВТБ"",""bik"":""044525187"",""inn"":""2236475483""}","{""account"":""40702860305373122"",""bankName"":""Газпромбанк"",""bik"":""044525823""}",REFUNDED,EXT-daaac3da,185.198.12.124,CONV-076,2026-06-30T20:28:56Z,,PHONE,MSG-076,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-c1000b.pdf""]",operator.16,ORD-076,2026-07-05T20:28:56Z,203.71.116.133,54846,10.0.105.39,443,UDP,FIN,458233
ORG-077,ACTIVE,2024-04-26T20:28:56Z,"ООО ""Волга Транс""",Балтика,6894378775,944537754,2549046104423,04882198,9272,"{""building"":""145"",""city"":""Новосибирск"",""street"":""Советская""}","{""building"":""81"",""city"":""Новосибирск"",""street"":""Мира""}",RU,false,Логистика,"{""bankName"":""Альфа-Банк"",""bik"":""044525593"",""correspondentAccount"":""30101864726541133"",""settlementAccount"":""40702867672802946""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Соколов Иван Иванович"",""inn"":""749020432282"",""position"":""Генеральный директор"",""role"":""RECEIVER""}]","[{""email"":""info77@example.ru"",""phone"":""+7 977 217-29-97""}]",USR-077,u.77@example.ru,Кузнецов Сергей Александрович,+7 971 756-29-26,user77@example.ru,2024-08-04T20:28:56Z,,sess-35a7b4b3,2026-07-04T20:28:56Z,LOGIN,18.254.145.108,65225,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-046b22,"55.75,37.62",ORD-077,CNT-077,CONFIRMED,AUTO,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-077,"Новосибирск, Центральная","Морозов Иван Иванович, +7 996 841-19-52",ORG-1077,"Самара, Ленина","Сидоров Пётр Александрович, +7 993 256-47-93",Новосибирск,Самара,"[""Самара""]",Сибирь Карго,6970522053,,А715ВС77,06457834334,88862208,Промышленное оборудование,9382.9,64.3,ADR 9,Температурный режим +2..+8,INS-077,179258,4190348745,4437890241,2026-07-07,2026-07-08,TRK-077,2026-07-04T20:28:56Z,WAREHOUSE_IN,Груз прошёл таможенное оформление,"Новосибирск, Центральная",Новосибирск,,,scn-e39187,PAY-077,2026-07-03T20:28:56Z,PREPAYMENT,CARD,329422.00,RUB,INV-077,"{""account"":""40802891942493733"",""bankName"":""Альфа-Банк"",""bik"":""044525593"",""inn"":""6894378775""}","{""account"":""40702898080773744"",""bankName"":""ВТБ"",""bik"":""044525187""}",REFUNDED,,200.186.59.73,CONV-077,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,MESSENGER,MSG-077,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-dd5c7c.pdf""]",operator.13,ORD-077,2026-07-05T20:28:56Z,61.136.149.249,60233,10.0.131.188,443,TCP,SYN,441712
ORG-078,ACTIVE,2024-04-26T20:28:56Z,"ООО ""Феникс Групп""",Кама,3310277995,810697611,2567692269102,85132946,4770,"{""building"":""15"",""city"":""Москва"",""street"":""Советская""}","{""building"":""81"",""city"":""Москва"",""street"":""Советская""}",RU,false,Логистика,"{""bankName"":""Сбербанк"",""bik"":""044525225"",""correspondentAccount"":""30101892448810919"",""settlementAccount"":""40702856458847052""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Соколов Николай Николаевич"",""inn"":""921827518320"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info78@example.ru"",""phone"":""+7 966 770-38-96""}]",USR-078,u.78@example.ru,Смирнов Дмитрий Петрович,+7 913 414-49-82,user78@example.ru,2024-08-04T20:28:56Z,,sess-22afc625,2026-07-04T20:28:56Z,LOGIN,181.0.213.192,39341,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-078,CNT-078,CREATED,MULTIMODAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-078,"Москва, Центральная","Кузнецов Сергей Петрович, +7 972 452-42-19",ORG-1078,"Уфа, Советская","Иванов Сергей Петрович, +7 980 843-78-10",Москва,Екатеринбург,[],Меридиан Карго,5657185835,SU-544,А412ВС77,98029123705,36473950,Промышленное оборудование,18361.9,50.0,ADR 3,Температурный режим +2..+8,INS-078,478042,7106907497,9041399977,2026-07-07,2026-07-08,TRK-078,2026-07-04T20:28:56Z,ARRIVED,Груз прошёл таможенное оформление,"Москва, Центральная",Москва,"55.75,37.62",OP-45,scn-70e7b9,PAY-078,2026-07-03T20:28:56Z,PREPAYMENT,ACCOUNT_DEBIT,173116.00,RUB,INV-078,"{""account"":""40802809211071339"",""bankName"":""Сбербанк"",""bik"":""044525225"",""inn"":""3310277995""}","{""account"":""40702811758672525"",""bankName"":""Сбербанк"",""bik"":""044525225""}",FAILED,,6.153.230.156,CONV-078,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,PHONE,MSG-078,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-727a42.pdf""]",operator.13,ORD-078,2026-07-05T20:28:56Z,174.70.128.34,10436,10.0.233.128,443,UDP,,385701
ORG-079,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Альфа Групп""",Меридиан,5016459910,677037012,2885129050977,83763240,,"{""building"":""134"",""city"":""Москва"",""street"":""Ленина""}",,RU,false,Логистика,"{""bankName"":""ВТБ"",""bik"":""044525187"",""correspondentAccount"":""30101899847205476"",""settlementAccount"":""40702839698430541""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Соколов Пётр Петрович"",""inn"":""490498840665"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info79@example.ru"",""phone"":""+7 956 754-41-81""}]",USR-079,u.79@example.ru,Смирнов Александр Сергеевич,+7 939 556-94-49,user79@example.ru,2024-08-04T20:28:56Z,,sess-40eeb8a9,2026-07-04T20:28:56Z,LOGIN,152.197.125.19,52749,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-079,CNT-079,IN_TRANSIT,AUTO,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-079,"Москва, Центральная","Соколов Иван Сергеевич, +7 983 851-14-51",ORG-1079,"Москва, Гагарина","Смирнов Иван Петрович, +7 953 590-74-83",Москва,Екатеринбург,[],Прогресс Карго,3367608677,,А637ВС77,91979685565,48987490,Промышленное оборудование,13201.8,41.1,ADR 4,Температурный режим +2..+8,INS-079,74293,6098712533,1459221969,2026-07-07,2026-07-08,TRK-079,2026-07-04T20:28:56Z,ARRIVED,Груз прошёл таможенное оформление,"Москва, Мира",Москва,"55.75,37.62",OP-44,scn-ba674f,PAY-079,2026-07-03T20:28:56Z,POSTPAYMENT,ACCOUNT_DEBIT,445976.00,RUB,INV-079,"{""account"":""40802805582442435"",""bankName"":""ВТБ"",""bik"":""044525187"",""inn"":""5016459910""}","{""account"":""40702835004792498"",""bankName"":""Сбербанк"",""bik"":""044525225""}",CONFIRMED,EXT-ba106795,144.9.227.246,CONV-079,2026-06-30T20:28:56Z,,MESSENGER,MSG-079,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-9e6b1e.pdf""]",operator.20,ORD-079,2026-07-05T20:28:56Z,183.194.38.249,26829,10.0.65.31,443,TCP,FIN,398781
ORG-080,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Гарант Логистик""",Гарант,9686535205,110567393,9394898664148,50395277,7997,"{""building"":""4"",""city"":""Санкт-Петербург"",""street"":""Советская""}","{""building"":""137"",""city"":""Санкт-Петербург"",""street"":""Победы""}",RU,false,,"{""bankName"":""Альфа-Банк"",""bik"":""044525593"",""correspondentAccount"":""30101817148184624"",""settlementAccount"":""40702819939839478""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Петров Сергей Петрович"",""inn"":""836473544632"",""position"":""Генеральный директор"",""role"":""RECEIVER""}]","[{""email"":""info80@example.ru"",""phone"":""+7 940 366-78-43""}]",USR-080,u.80@example.ru,Кузнецов Николай Петрович,+7 944 278-63-50,user80@example.ru,2024-08-04T20:28:56Z,,sess-0744f9b1,2026-07-04T20:28:56Z,LOGOUT,62.147.238.77,2459,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-6cbf59,"55.75,37.62",ORD-080,CNT-080,CANCELLED,AIR,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-080,"Санкт-Петербург, Центральная","Кузнецов Иван Сергеевич, +7 932 723-70-32",ORG-1080,"Уфа, Советская","Петров Дмитрий Иванович, +7 932 137-47-75",Санкт-Петербург,Ростов-на-Дону,[],Волга Карго,4528665647,SU-881,А946ВС77,94778922094,52250906,Промышленное оборудование,8079.6,62.1,ADR 7,Температурный режим +2..+8,INS-080,359395,4817247208,6090112096,2026-07-07,2026-07-08,TRK-080,2026-07-04T20:28:56Z,WAREHOUSE_IN,,"Санкт-Петербург, Победы",Санкт-Петербург,"55.75,37.62",OP-3,scn-8f10a6,PAY-080,2026-07-03T20:28:56Z,INVOICE,ACCOUNT_DEBIT,473286.00,RUB,INV-080,"{""account"":""40802814512637740"",""bankName"":""Альфа-Банк"",""bik"":""044525593"",""inn"":""9686535205""}","{""account"":""40702862191875308"",""bankName"":""ВТБ"",""bik"":""044525187""}",REFUNDED,EXT-cb6bf8af,121.24.73.205,CONV-080,2026-06-30T20:28:56Z,,CHAT_LK,MSG-080,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.",[],,,2026-07-05T20:28:56Z,101.63.109.205,47627,10.0.249.229,443,TCP,FIN,235059
ORG-081,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Прогресс Групп""",Кама,2694586373,962250353,7530533554391,92981524,7649,"{""building"":""91"",""city"":""Екатеринбург"",""street"":""Советская""}","{""building"":""128"",""city"":""Екатеринбург"",""street"":""Мира""}",RU,false,Логистика,"{""bankName"":""Альфа-Банк"",""bik"":""044525593"",""correspondentAccount"":""30101818820548801"",""settlementAccount"":""40702878021569226""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Смирнов Владимир Иванович"",""inn"":""509972232226"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info81@example.ru"",""phone"":""+7 991 285-44-12""}]",USR-081,u.81@example.ru,Кузнецов Пётр Иванович,+7 983 125-71-81,user81@example.ru,2024-08-04T20:28:56Z,,sess-522568f5,2026-07-04T20:28:56Z,PASSWORD_CHANGE,197.45.244.214,25845,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-081,CNT-081,DELIVERED,MULTIMODAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-081,"Екатеринбург, Победы","Смирнов Александр Иванович, +7 965 707-15-25",ORG-1081,"Москва, Советская","Петров Николай Иванович, +7 950 514-39-43",Екатеринбург,Казань,"[""Казань"",""Ростов-на-Дону""]",Альфа Карго,5067075423,SU-303,,,91731538,Промышленное оборудование,6284.6,36.3,ADR 2,Температурный режим +2..+8,,169028,4259813007,2338181756,2026-07-07,2026-07-08,TRK-081,2026-07-04T20:28:56Z,WAREHOUSE_IN,Груз прошёл таможенное оформление,"Екатеринбург, Победы",Екатеринбург,"55.75,37.62",,scn-80536f,PAY-081,2026-07-03T20:28:56Z,INVOICE,BANK_TRANSFER,452354.00,RUB,INV-081,"{""account"":""40802831307357206"",""bankName"":""Альфа-Банк"",""bik"":""044525593"",""inn"":""2694586373""}","{""account"":""40702888554901524"",""bankName"":""ВТБ"",""bik"":""044525187""}",CONFIRMED,EXT-a2d7a9ff,127.98.149.172,CONV-081,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,PHONE,MSG-081,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.",[],,,2026-07-05T20:28:56Z,212.33.176.107,25995,10.0.201.252,443,TCP,FIN,32328
ORG-082,ACTIVE,2024-04-26T20:28:56Z,"ООО ""Феникс Сервис""",Гарант,5045292719,606101823,6919893767768,51545158,,"{""building"":""64"",""city"":""Новосибирск"",""street"":""Гагарина""}","{""building"":""98"",""city"":""Новосибирск"",""street"":""Советская""}",RU,false,Логистика,"{""bankName"":""Альфа-Банк"",""bik"":""044525593"",""correspondentAccount"":""30101860407791280"",""settlementAccount"":""40702864087622824""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Кузнецов Алексей Николаевич"",""inn"":""809627613474"",""position"":""Генеральный директор"",""role"":""PAYER""}]","[{""email"":""info82@example.ru"",""phone"":""+7 992 814-57-37""}]",USR-082,u.82@example.ru,Морозов Пётр Иванович,+7 947 345-18-30,user82@example.ru,2024-08-04T20:28:56Z,,sess-165b326f,2026-07-04T20:28:56Z,PASSWORD_CHANGE,74.112.130.120,29921,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-082,CNT-082,DELIVERED,AUTO,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-082,"Новосибирск, Победы","Морозов Иван Иванович, +7 995 826-81-35",ORG-1082,"Ростов-на-Дону, Ленина","Кузнецов Сергей Николаевич, +7 917 502-85-45",Новосибирск,Ростов-на-Дону,[],Меридиан Карго,8131464517,,А783ВС77,,02552918,Промышленное оборудование,13415.6,30.3,ADR 1,Температурный режим +2..+8,INS-082,178807,9133477548,1933578807,2026-07-07,2026-07-08,TRK-082,2026-07-04T20:28:56Z,PICKUP,Груз прошёл таможенное оформление,"Новосибирск, Гагарина",Новосибирск,"55.75,37.62",OP-13,scn-ca8c96,PAY-082,2026-07-03T20:28:56Z,POSTPAYMENT,BANK_TRANSFER,86917.00,RUB,INV-082,"{""account"":""40802841374629773"",""bankName"":""Альфа-Банк"",""bik"":""044525593"",""inn"":""5045292719""}","{""account"":""40702822937093270"",""bankName"":""Газпромбанк"",""bik"":""044525823""}",REFUNDED,,174.225.228.30,CONV-082,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,PHONE,MSG-082,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-29ceaf.pdf""]",operator.2,ORD-082,2026-07-05T20:28:56Z,182.21.222.113,61368,10.0.5.229,443,TCP,,140753
ORG-083,ACTIVE,2024-04-26T20:28:56Z,"ООО ""Меридиан Групп""",Сибирь,7599268735,032576308,5694848524617,,9200,"{""building"":""57"",""city"":""Ростов-на-Дону"",""street"":""Советская""}","{""building"":""134"",""city"":""Ростов-на-Дону"",""street"":""Ленина""}",RU,false,Логистика,"{""bankName"":""Газпромбанк"",""bik"":""044525823"",""correspondentAccount"":""30101845235058266"",""settlementAccount"":""40702872246569695""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Петров Александр Александрович"",""inn"":""521681550063"",""position"":""Генеральный директор"",""role"":""PAYER""}]","[{""email"":""info83@example.ru"",""phone"":""+7 973 887-65-68""}]",USR-083,u.83@example.ru,Петров Николай Иванович,+7 959 455-85-54,user83@example.ru,2024-08-04T20:28:56Z,,sess-08bbf5da,2026-07-04T20:28:56Z,PASSWORD_CHANGE,75.89.134.219,3748,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-083,CNT-083,CONFIRMED,AIR,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-083,"Ростов-на-Дону, Центральная","Соколов Иван Петрович, +7 987 997-27-39",ORG-1083,"Екатеринбург, Советская","Иванов Дмитрий Александрович, +7 946 383-10-79",Ростов-на-Дону,Казань,[],Прогресс Карго,9665233819,,А785ВС77,90287807425,37072020,Промышленное оборудование,6568.3,23.4,,Температурный режим +2..+8,INS-083,424135,3951761560,0813786659,2026-07-07,2026-07-08,TRK-083,2026-07-04T20:28:56Z,PICKUP,Груз прошёл таможенное оформление,"Ростов-на-Дону, Победы",Ростов-на-Дону,"55.75,37.62",OP-14,,PAY-083,2026-07-03T20:28:56Z,INVOICE,BANK_TRANSFER,126904.00,RUB,INV-083,"{""account"":""40802899315939836"",""bankName"":""Газпромбанк"",""bik"":""044525823"",""inn"":""7599268735""}","{""account"":""40702879845472375"",""bankName"":""Газпромбанк"",""bik"":""044525823""}",CONFIRMED,EXT-6277be57,109.15.89.206,CONV-083,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,MESSENGER,MSG-083,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-957918.pdf""]",operator.9,ORD-083,2026-07-05T20:28:56Z,25.64.88.214,47479,10.0.251.162,443,TCP,SYN,19480
ORG-084,ACTIVE,2024-04-26T20:28:56Z,"ООО ""Феникс Сервис""",,0450805570,254654273,4046908850391,,0411,"{""building"":""20"",""city"":""Казань"",""street"":""Мира""}",,RU,false,Логистика,"{""bankName"":""Газпромбанк"",""bik"":""044525823"",""correspondentAccount"":""30101895092835544"",""settlementAccount"":""40702898345773879""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Сидоров Сергей Николаевич"",""inn"":""368201851164"",""position"":""Генеральный директор"",""role"":""RECEIVER""}]","[{""email"":""info84@example.ru"",""phone"":""+7 952 913-55-99""}]",USR-084,u.84@example.ru,Соколов Александр Сергеевич,+7 959 902-92-45,user84@example.ru,2024-08-04T20:28:56Z,,sess-25c836a0,2026-07-04T20:28:56Z,LOGIN,47.48.18.82,37656,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-6dc95f,"55.75,37.62",ORD-084,CNT-084,CANCELLED,INTERNATIONAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-084,"Казань, Победы","Сидоров Александр Иванович, +7 915 214-93-18",ORG-1084,"Ростов-на-Дону, Ленина","Сидоров Александр Сергеевич, +7 921 684-41-55",Казань,Екатеринбург,"[""Ростов-на-Дону""]",Восток Карго,1121159989,,А268ВС77,,,Промышленное оборудование,6819.6,43.0,ADR 2,Температурный режим +2..+8,INS-084,212942,1508060346,0664772099,2026-07-07,2026-07-08,TRK-084,2026-07-04T20:28:56Z,ARRIVED,Груз прошёл таможенное оформление,"Казань, Мира",Казань,"55.75,37.62",OP-4,scn-174daa,PAY-084,2026-07-03T20:28:56Z,REFUND,BANK_TRANSFER,353818.00,RUB,INV-084,"{""account"":""40802894248717464"",""bankName"":""Газпромбанк"",""bik"":""044525823"",""inn"":""0450805570""}","{""account"":""40702846202888000"",""bankName"":""Сбербанк"",""bik"":""044525225""}",FAILED,EXT-b4112acc,168.169.121.190,CONV-084,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,CHAT_LK,MSG-084,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-998901.pdf""]",operator.7,ORD-084,2026-07-05T20:28:56Z,212.13.199.247,63690,10.0.164.119,443,UDP,SYN,261397
ORG-085,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Балтика Cargo""",Балтика,9947094495,473305169,4945486931902,16758325,1418,"{""building"":""20"",""city"":""Новосибирск"",""street"":""Гагарина""}","{""building"":""131"",""city"":""Новосибирск"",""street"":""Победы""}",RU,false,Логистика,"{""bankName"":""Сбербанк"",""bik"":""044525225"",""correspondentAccount"":""30101828142441847"",""settlementAccount"":""40702820458021024""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Смирнов Сергей Иванович"",""inn"":""451529333608"",""position"":""Генеральный директор"",""role"":""PAYER""}]","[{""email"":""info85@example.ru"",""phone"":""+7 973 514-41-82""}]",USR-085,u.85@example.ru,Попов Николай Иванович,+7 943 248-59-48,user85@example.ru,2024-08-04T20:28:56Z,,sess-2023aeed,2026-07-04T20:28:56Z,PASSWORD_CHANGE,210.8.151.116,31308,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-085,CNT-085,IN_TRANSIT,INTERNATIONAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-085,"Новосибирск, Советская","Попов Александр Николаевич, +7 926 446-77-38",ORG-1085,"Санкт-Петербург, Советская","Соколов Николай Иванович, +7 984 384-72-78",Новосибирск,Новосибирск,"[""Уфа""]",Восток Карго,3158754755,SU-596,А290ВС77,,12172008,Промышленное оборудование,8128.1,14.0,ADR 6,Температурный режим +2..+8,INS-085,80349,4111101398,,2026-07-07,2026-07-08,TRK-085,2026-07-04T20:28:56Z,DELIVERED,Груз прошёл таможенное оформление,"Новосибирск, Советская",Новосибирск,"55.75,37.62",OP-40,,PAY-085,2026-07-03T20:28:56Z,POSTPAYMENT,BANK_TRANSFER,239325.00,RUB,INV-085,"{""account"":""40802863119941924"",""bankName"":""Сбербанк"",""bik"":""044525225"",""inn"":""9947094495""}","{""account"":""40702835173020164"",""bankName"":""ВТБ"",""bik"":""044525187""}",FAILED,EXT-33f618ab,131.5.152.117,CONV-085,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,PHONE,MSG-085,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-2fb05f.pdf""]",,ORD-085,2026-07-05T20:28:56Z,36.230.85.162,42282,10.0.62.190,443,UDP,FIN,492703
